   4.0000000000000001E-003  -1.2006423019992040E-004   8.2981487916383573E-002  -9.2042459239897694E-007  -4.6021229619948827E-006
   4.2000000000000006E-003  -1.2958934408152482E-004   8.4849762473007309E-002  -1.0969771964232474E-006  -5.4848859821162425E-006
   4.4000000000000003E-003  -1.3928863665071497E-004   8.6212165891778242E-002  -1.2937579295994168E-006  -6.4687896479970849E-006
   4.5999999999999999E-003  -1.4902115557905056E-004   8.7062170548166756E-002  -1.5113311482526224E-006  -7.5566557412631082E-006
   4.8000000000000004E-003  -1.5861407224175266E-004   8.7399452989826112E-002  -1.7501022219950652E-006  -8.7505111099753346E-006
   5.0000000000000001E-003  -1.6786774134111969E-004   8.7229182963596913E-002  -2.0103084214522787E-006  -1.0051542107261392E-005
   5.2000000000000006E-003  -1.7656235113132403E-004   8.6561660844121729E-002  -2.2920126267569308E-006  -1.1460063133784661E-005
   5.4000000000000003E-003  -1.8446583434787188E-004   8.5412211247251194E-002  -2.5951000807203844E-006  -1.2975500403601922E-005
   5.5999999999999999E-003  -1.9134270828514494E-004   8.3801235191719073E-002  -2.9192783183827078E-006  -1.4596391591913534E-005
   5.8000000000000005E-003  -1.9696353471505617E-004   8.1754341834006650E-002  -3.2640803154774797E-006  -1.6320401577387388E-005
   6.0000000000000001E-003  -2.0111471942661221E-004   7.9302505061524198E-002  -3.6288708144873399E-006  -1.8144354072436709E-005
   6.2000000000000006E-003  -2.0360838480020709E-004   7.6482205832123576E-002  -4.0128557097083240E-006  -2.0064278548541617E-005
   6.4000000000000003E-003  -2.0429202604576661E-004   7.3335521525160027E-002  -4.4150943034198688E-006  -2.2075471517099363E-005
   6.6000000000000000E-003  -2.0305758971448648E-004   6.9910109454571434E-002  -4.8345141857325303E-006  -2.4172570928662648E-005
   6.8000000000000005E-003  -1.9984949260248421E-004   6.6259009264108007E-002  -5.2699284432680759E-006  -2.6349642216340384E-005
   7.0000000000000001E-003  -1.9467094855067521E-004   6.2440168511339801E-002  -5.7200548687578284E-006  -2.8600274343789149E-005
   7.2000000000000007E-003  -1.8758782858268683E-004   5.8515590992710587E-002  -6.1835368262474782E-006  -3.0917684131237388E-005
   7.4000000000000003E-003  -1.7872920474071191E-004   5.4550032686478948E-002  -6.6589654242621864E-006  -3.3294827121310872E-005
   7.6000000000000000E-003  -1.6828378957751074E-004   5.0609234855684970E-002  -7.1449026585760536E-006  -3.5724513292880238E-005
   7.8000000000000005E-003  -1.5649174258354942E-004   4.6757784195706635E-002  -7.6399052005506270E-006  -3.8199526002753145E-005
   8.0000000000000002E-003  -1.4363179615528986E-004   4.3056804919609226E-002  -8.1425485173722118E-006  -4.0712742586861047E-005
   8.2000000000000007E-003  -1.3000432032623990E-004   3.9561783044508816E-002  -8.6514510075983643E-006  -4.3257255037991820E-005
   8.4000000000000012E-003  -1.1591169414022731E-004   3.6320863908268011E-002  -9.1652978124654940E-006  -4.5826489062327492E-005
   8.6000000000000000E-003  -1.0163803266309467E-004   3.3373929257530084E-002  -9.6828639190201096E-006  -4.8414319595100534E-005
   8.8000000000000005E-003  -8.7430774724714632E-005   3.0752651394871582E-002  -1.0203036110828910E-005  -5.1015180554144530E-005
   9.0000000000000011E-003  -7.3486741034298886E-005   2.8481559127992526E-002  -1.0724833257876577E-005  -5.3624166289382946E-005
   9.1999999999999998E-003  -5.9944953908516414E-005   2.6579962660247640E-002  -1.1247424385881132E-005  -5.6237121929405731E-005
   9.4000000000000004E-003  -4.6887760958047260E-005   2.5064402043773450E-002  -1.1770143944747380E-005  -5.8850719723736813E-005
   9.6000000000000009E-003  -3.4350687142582087E-005   2.3951137279288867E-002  -1.2292503722502170E-005  -6.1462518612510835E-005
   9.7999999999999997E-003  -2.2340091937169574E-005   2.3258122319632018E-002  -1.2814200935875960E-005  -6.4071004679379853E-005
   1.0000000000000000E-002  -1.0856349327872038E-005   2.3005933780937016E-002  -1.3335122174348387E-005  -6.6675610871741952E-005
   1.0200000000000001E-002   8.0833239318981358E-008   2.3217275052825545E-002  -1.3855343072671460E-005  -6.9276715363357356E-005
   1.0400000000000001E-002   1.0408930585589914E-005   2.3914932306353776E-002  -1.4375123817780444E-005  -7.1875619088902158E-005
   1.0600000000000000E-002   2.0004838458076515E-005   2.5118371067880074E-002  -1.4894900830457541E-005  -7.4474504152287712E-005
